0.360359 0.918068 0.897217
0.032787 0.429945 0.721135
0.802933 0.617086 0.263169
0.888824 0.663981 0.638928
0.467747 0.944132 0.097092
0.961714 0.412324 0.053758
0.132805 0.198605 0.844112
0.167446 0.790218 0.810611
0.599156 0.354248 0.539036
0.815291 0.183276 0.722616
0.503086 0.543635 0.640685
0.400303 0.576422 0.070630
0.121438 0.379355 0.687715
0.384606 0.268179 0.351697
0.023535 0.735926 0.295829
0.120626 0.697640 0.708153
0.174385 0.830445 0.906758
0.018497 0.997891 0.696977
0.829108 0.597048 0.051225
0.368144 0.412339 0.234501
0.090760 0.915426 0.778136
0.731445 0.315729 0.354558
0.802075 0.437166 0.733913
0.489790 0.821773 0.002093
0.841486 0.845307 0.738019
0.137315 0.965934 0.435659
0.845468 0.140318 0.266104
0.752226 0.158815 0.263996
0.449203 0.987923 0.861044
0.500427 0.356067 0.273383
0.734928 0.446827 0.188809
0.513064 0.178272 0.504538
0.867622 0.980346 0.941704
0.601535 0.470136 0.763477
0.603628 0.311623 0.608784
0.341647 0.448938 0.574718
0.777306 0.294406 0.715036
0.043410 0.046632 0.873851
0.307406 0.495835 0.861774
0.168450 0.996262 0.217841
0.441834 0.731190 0.664668
0.630642 0.244254 0.842940
0.135180 0.111876 0.823286
0.076884 0.713412 0.293422
0.840360 0.317040 0.605045
0.449144 0.658687 0.053983
0.023862 0.435993 0.348388
0.738898 0.479403 0.395020
0.612749 0.786809 0.890855
0.474524 0.955260 0.887117
0.692365 0.397093 0.618308
0.357033 0.027736 0.862562
0.199972 0.162915 0.974438
0.023258 0.239799 0.687850
0.316680 0.080160 0.004890
0.921725 0.529304 0.663577
0.975708 0.553166 0.099569
0.324096 0.292064 0.578973
0.719117 0.904813 0.365782
0.609972 0.379337 0.321042
0.497089 0.071702 0.718135
0.115396 0.428734 0.745870
0.977958 0.628707 0.908786
0.952396 0.651965 0.148585
0.640246 0.968645 0.228745
0.645136 0.890370 0.758049
0.308713 0.866078 0.311215
0.408282 0.190174 0.603279
0.987255 0.909291 0.508092
0.353036 0.519262 0.887429
0.674078 0.016351 0.959131
0.392213 0.131748 0.387866
0.138083 0.109706 0.016572
0.046869 0.062102 0.668537
0.195454 0.702348 0.637182
0.424198 0.347484 0.527553
0.182247 0.656197 0.393631
0.493462 0.064479 0.583805
0.096741 0.051733 0.493096
0.604833 0.404770 0.012358
0.492262 0.078848 0.028710
0.451394 0.471060 0.160457
0.839259 0.609144 0.270163
0.855832 0.656012 0.332265
0.524369 0.851466 0.034614
0.161551 0.275665 0.382098
0.689104 0.457912 0.038294
0.082735 0.951374 0.102773
0.666540 0.048114 0.154506
0.159636 0.652947 0.559276
0.171994 0.145209 0.638123
0.200704 0.596603 0.109184
0.361161 0.435863 0.718327
0.631324 0.291694 0.374340
0.963589 0.816063 0.225806
0.998203 0.977615 0.501471
0.380301 0.666719 0.959382
0.418595 0.749454 0.910756
0.521368 0.415995 0.958870
0.675874 0.575631 0.611817
0.235150 0.747625 0.757027
0.873273 0.948329 0.353630
0.982457 0.309490 0.789492
0.700784 0.940814 0.081187
0.075124 0.904403 0.897250
0.300930 0.902606 0.874865
0.802400 0.282907 0.541584
0.761782 0.701502 0.291038
0.672538 0.222870 0.707033
0.631408 0.898745 0.282663
0.243225 0.133895 0.030288
0.000252 0.007168 0.978617
0.353882 0.989625 0.288106
0.143374 0.690409 0.228920
0.224561 0.765533 0.133324
0.121811 0.066462 0.035930
0.996676 0.868863 0.318837
0.538260 0.630645 0.020339
0.829298 0.303183 0.243209
0.536331 0.934592 0.141954
0.818994 0.177817 0.275849
0.849283 0.178069 0.283016
0.827899 0.531951 0.272641
0.116006 0.675325 0.963050
0.344926 0.899886 0.728583
0.478250 0.021696 0.795045
0.514179 0.018372 0.663908
0.833016 0.556632 0.294553
0.853355 0.385930 0.597736
0.096565 0.922261 0.532328
0.238519 0.741255 0.710145
0.514367 0.590538 0.888214
0.797384 0.418437 0.420165
0.070025 0.534443 0.095490
0.033075 0.879369 0.995375
0.761658 0.357619 0.017072
0.556703 0.871798 0.035444
0.220611 0.704815 0.592076
0.515164 0.558170 0.978005
0.112900 0.654735 0.900266
0.645228 0.893253 0.641522
0.355373 0.407620 0.232060
0.243588 0.205004 0.650497
0.663753 0.275029 0.184940
0.759243 0.308104 0.064309
0.754618 0.069761 0.421928
0.771690 0.626464 0.293726
0.807134 0.847074 0.998541
0.399209 0.362238 0.556711
0.377215 0.475138 0.211445
0.277481 0.120366 0.104699
0.919003 0.475739 0.512319
0.151062 0.719327 0.717323
0.801559 0.383079 0.992352
0.986499 0.142322 0.300455
0.050808 0.896940 0.370216
0.472737 0.668630 0.996680
0.766463 0.475764 0.843755
0.765004 0.874973 0.205993
0.321715 0.252188 0.681130
0.533160 0.529669 0.801496
0.637859 0.448671 0.277235
0.150178 0.599733 0.996562
0.867501 0.401292 0.379642
0.859852 0.387792 0.521964
0.160308 0.438600 0.418904
0.530524 0.911337 0.087534
0.527204 0.677800 0.563297
0.370959 0.442804 0.438270
0.576952 0.764518 0.690458
0.258082 0.297678 0.220126
0.059578 0.935537 0.668797
0.336814 0.085715 0.268531
0.333376 0.953215 0.669823
0.713017 0.813068 0.057615
0.234981 0.973375 0.496215
0.653885 0.503899 0.407551
0.741418 0.031104 0.085351
0.304716 0.402063 0.528155
0.742986 0.979014 0.292673
0.433444 0.237097 0.590351
0.653570 0.296675 0.525888
0.322367 0.633489 0.611603
0.590898 0.966865 0.564818
0.260721 0.679882 0.377886
0.318336 0.914863 0.351261
0.814550 0.568748 0.855161
0.222101 0.310166 0.886264
0.307452 0.614882 0.288327
0.835607 0.357868 0.267342
0.128280 0.791312 0.504438
0.718631 0.444882 0.801113
0.244520 0.767249 0.434602
0.856123 0.358147 0.401467
0.420941 0.618868 0.081349
0.798827 0.937203 0.996212
0.150088 0.751754 0.564960
0.005249 0.973855 0.875127
0.891513 0.281307 0.490009
0.179840 0.116914 0.847877
0.447182 0.245194 0.639189
0.951620 0.963825 0.084070
0.752733 0.208345 0.851319
0.187335 0.064468 0.209466
0.588802 0.485409 0.828334
0.670151 0.284236 0.765538
0.666363 0.434324 0.517291
0.231323 0.439573 0.491146
0.106450 0.331086 0.772453
0.596458 0.510926 0.889368
0.444336 0.958108 0.134562
0.083524 0.909728 0.098387
0.167595 0.662461 0.306732
0.018914 0.849796 0.371201
0.228381 0.438598 0.856610
0.056715 0.108748 0.140846
0.822252 0.775111 0.575170
0.339544 0.006434 0.014743
0.830690 0.112884 0.345829
0.603143 0.709342 0.856756
0.492511 0.153678 0.814863
0.627073 0.237202 0.724591
0.725460 0.404797 0.387052
0.032192 0.423711 0.236848
0.403393 0.652092 0.675445
0.260003 0.708807 0.784194
0.400849 0.531059 0.559305
0.976019 0.870603 0.565739
0.990763 0.701292 0.678623
0.336592 0.304435 0.387965
0.193348 0.796946 0.541643
0.008211 0.424019 0.778845
0.732802 0.149479 0.183642
0.119854 0.181671 0.607354
0.356702 0.585064 0.259446
0.032147 0.845066 0.968252
0.816340 0.245915 0.499311
0.375645 0.221934 0.369914
0.941384 0.212697 0.071206
0.620007 0.549289 0.375642
0.007972 0.742637 0.172588
0.549615 0.750848 0.596607
0.328460 0.483650 0.746085
0.512102 0.603504 0.927756
0.119456 0.960206 0.512820
0.378901 0.992352 0.357886
0.347154 0.808693 0.603801
0.846465 0.184338 0.825735
0.216379 0.125722 0.038432
0.287585 0.745728 0.587721
0.663227 0.753700 0.330358
0.835815 0.303315 0.081206
0.432422 0.631775 0.564856
0.178507 0.143877 0.168360
0.106264 0.263333 0.128565
0.619084 0.642234 0.120918
0.976970 0.989388 0.929611
0.580771 0.835853 0.113948
0.406506 0.052231 0.239670
0.444938 0.339817 0.985399
0.032659 0.003044 0.739099
0.363017 0.838859 0.042414
0.444223 0.271281 0.674188
0.009079 0.449788 0.818065
0.177439 0.556052 0.081398
0.306004 0.175135 0.723633
0.426922 0.152105 0.713020
0.356533 0.732876 0.548873
0.470481 0.139382 0.601104
0.710151 0.584320 0.940921
0.695550 0.616979 0.943965
0.434648 0.979997 0.782823
0.477062 0.424220 0.054104
0.151251 0.433299 0.503892
0.969316 0.610738 0.059944
0.050714 0.916743 0.235080
0.774347 0.343665 0.387185
0.487367 0.700198 0.120060
0.036240 0.170679 0.259442
0.637344 0.880830 0.843762
0.578265 0.576380 0.460741
0.522229 0.011028 0.440738
0.305053 0.488090 0.864958
0.359157 0.639341 0.298258
0.863049 0.608657 0.908996
0.922993 0.659371 0.825739
0.158073 0.433718 0.169404
0.545258 0.921085 0.869602
0.665318 0.957325 0.040281
0.924760 0.594669 0.921110
0.768523 0.172934 0.497490
0.229264 0.695163 0.508518
0.670002 0.000216 0.996608
0.534961 0.359373 0.635949
0.833219 0.222422 0.244606
0.742215 0.145415 0.903977
0.567954 0.303488 0.337695
0.737358 0.848746 0.258780
0.606960 0.514064 0.216105
0.647241 0.438824 0.810773
0.568351 0.207347 0.983707
0.065841 0.436611 0.678870
0.574359 0.106613 0.679086
0.570968 0.641574 0.038459
0.206917 0.474792 0.260880
0.451523 0.217007 0.406295
0.355500 0.784961 0.709783
0.693195 0.522320 0.558529
0.951975 0.129280 0.072593
0.168079 0.776520 0.511417
0.978853 0.344871 0.718764
0.962559 0.410712 0.155375
0.641430 0.985071 0.261988
0.320515 0.556039 0.903562
0.358974 0.762956 0.378354
0.619854 0.214479 0.595362
0.026149 0.569979 0.380323
0.735933 0.263174 0.902642
0.294462 0.215149 0.031922
0.367055 0.383228 0.808442
0.878472 0.362080 0.153313
0.597236 0.324640 0.564025
0.752611 0.966069 0.549096
0.014599 0.286585 0.105135
0.918161 0.645559 0.868091
0.296516 0.265413 0.082570
0.891877 0.291562 0.652549
0.272200 0.027495 0.915723
0.174843 0.321956 0.130871
0.206765 0.689011 0.514099
0.015207 0.567483 0.876179
0.168520 0.164720 0.200819
0.732545 0.917331 0.166889
0.281641 0.931930 0.453473
0.386776 0.850092 0.099032
0.254867 0.146607 0.364445
0.337437 0.038484 0.656007
0.989986 0.310685 0.683502
0.905709 0.485527 0.005458
0.036580 0.692292 0.694469
0.550679 0.707498 0.261953
0.426859 0.876018 0.426672
0.627678 0.608563 0.344003
0.794567 0.890203 0.275934
0.248040 0.276979 0.126025
0.347072 0.531846 0.272633
0.711516 0.869284 0.311117
0.367523 0.859270 0.621802
0.051025 0.764978 0.107329
0.056484 0.801558 0.799620
0.750953 0.352238 0.507119
0.012906 0.779096 0.383137
0.439578 0.406774 0.991699
0.783581 0.201341 0.881902
0.059515 0.449381 0.158882
0.185540 0.796453 0.690728
0.458173 0.507969 0.560012
0.769290 0.875493 0.419281
0.391092 0.926518 0.184260
0.498421 0.983001 0.985818
0.298041 0.733954 0.338056
0.805160 0.746860 0.117152
0.188296 0.186438 0.523927
0.179995 0.970019 0.725268
0.061898 0.029534 0.174649
0.220780 0.215074 0.971101
0.911508 0.673247 0.479070
0.471520 0.442537 0.354563
0.890801 0.833629 0.281080
0.075061 0.332050 0.264082
0.060879 0.630091 0.998036
0.398935 0.435251 0.744896
0.516088 0.623547 0.931334
0.040015 0.803543 0.901353
0.765282 0.865441 0.930887
0.939931 0.086220 0.145961
0.911032 0.997728 0.819207
0.390102 0.469248 0.261745
0.744665 0.360050 0.095374
0.025745 0.435111 0.427424
0.289827 0.495990 0.057515
0.287863 0.894926 0.492766
0.032759 0.411013 0.116313
0.964093 0.451028 0.919856
0.865446 0.216310 0.785296
0.796332 0.156241 0.871516
0.942293 0.067273 0.869245
0.761500 0.457375 0.338493
0.023245 0.202040 0.698543
0.118619 0.227785 0.133654
0.546042 0.517612 0.629644
0.603557 0.805475 0.524570
0.096323 0.838234 0.935583
0.212636 0.802327 0.386611
0.132491 0.667772 0.602922
0.917787 0.464104 0.759163
0.789304 0.406397 0.826436
0.658549 0.167897 0.283811
0.997042 0.191142 0.485851
0.695585 0.309761 0.713636
0.829239 0.855803 0.231248
0.458883 0.459360 0.036723
0.983453 0.555683 0.874957
0.919036 0.768318 0.677284
0.305648 0.900809 0.345056
0.908569 0.818597 0.809160
0.667732 0.607900 0.215557
0.494168 0.266449 0.383455
0.777979 0.263491 0.574597
0.263830 0.959075 0.884358
0.977466 0.788314 0.740161
0.208714 0.247197 0.199521
0.245437 0.230650 0.755204
0.120394 0.149686 0.523522
0.797678 0.455333 0.424331
0.142733 0.363902 0.242928
0.951894 0.031634 0.850828
0.167451 0.525802 0.117277
0.550906 0.303781 0.380768
0.125503 0.567611 0.339843
0.009861 0.545077 0.128157
0.750022 0.753792 0.375354
0.949543 0.999229 0.606003
0.704747 0.119623 0.755689
0.228269 0.917301 0.211022
0.652600 0.060034 0.574925
0.895528 0.011928 0.606559
0.746356 0.179379 0.132361
0.863633 0.730285 0.436142
0.244401 0.855789 0.003753
0.584244 0.865650 0.548830
0.712401 0.615672 0.302622
0.087755 0.565216 0.301851
0.693758 0.269963 0.421474
0.449447 0.498232 0.338775
0.660469 0.150832 0.398809
0.235394 0.046360 0.410737
0.841953 0.792716 0.590116
0.974314 0.656349 0.320401
0.410456 0.900749 0.176190
0.414210 0.484993 0.041840
0.963040 0.197394 0.657512
0.265662 0.285149 0.222728
0.567513 0.978907 0.492691
0.988986 0.428354 0.990923
0.327761 0.088823 0.141755
0.726570 0.324217 0.188115
0.137307 0.166171 0.980831
0.727423 0.140485 0.637179
0.047824 0.550941 0.537929
0.224015 0.965151 0.022922
0.265855 0.928191 0.220316
0.923367 0.193853 0.505465
0.146095 0.761365 0.484372
0.638787 0.750352 0.912726
0.629710 0.078113 0.001549
0.771466 0.804683 0.325767
0.959581 0.941990 0.491937
0.940411 0.669413 0.632422
0.577591 0.717237 0.183363
0.115519 0.941251 0.148514
0.138441 0.207106 0.076705
0.358758 0.130473 0.270557
0.864223 0.276569 0.031923
0.348595 0.915356 0.782274
0.261321 0.545066 0.860387
0.262870 0.316531 0.665070
0.588636 0.276112 0.607059
0.080574 0.216523 0.276472
0.712996 0.794114 0.993709
0.896359 0.909633 0.934960
0.044873 0.048074 0.142067
0.121578 0.406832 0.272540
0.392135 0.271055 0.549108
0.424058 0.619649 0.464464
0.206332 0.880970 0.009530
0.066719 0.143840 0.326061
0.731789 0.732476 0.602173
0.338848 0.813050 0.818696
0.615320 0.526046 0.612810
0.609029 0.422405 0.522443
0.543990 0.467278 0.570518
0.686056 0.588856 0.977350
0.958596 0.980991 0.248404
0.507704 0.405048 0.868054
0.972168 0.611380 0.749024
0.981698 0.678099 0.892864
0.307759 0.409888 0.625340
0.909932 0.748736 0.438390
0.728629 0.364057 0.964436
0.341438 0.973086 0.386841
0.863882 0.517076 0.854119
0.434399 0.203132 0.442975
0.411749 0.161728 0.423966
0.660153 0.669432 0.829015
0.528207 0.641601 0.440395
0.277231 0.623299 0.118494
0.170095 0.931058 0.528382
0.795435 0.840990 0.277119
0.233826 0.569619 0.641175
0.198262 0.911057 0.614261
0.585103 0.774939 0.131336
0.439222 0.209338 0.334468
0.882197 0.621087 0.496196
0.306163 0.281240 0.165628
0.135178 0.809447 0.807229
0.575573 0.086678 0.430527
0.694067 0.256773 0.361585
0.222449 0.052209 0.202576
0.499568 0.286034 0.772195
0.140743 0.484296 0.683252
0.755004 0.069399 0.458191
0.886340 0.508622 0.667529
0.220808 0.390819 0.288616
0.717004 0.696983 0.569856
0.882632 0.832161 0.379303
0.689861 0.407734 0.465982
0.120388 0.101801 0.722755
0.481974 0.324250 0.774964
0.684550 0.823818 0.060998
0.456744 0.964561 0.545294
0.139997 0.719564 0.614694
0.598188 0.605904 0.123315
0.265717 0.826713 0.514134
0.554333 0.543717 0.211117
0.124189 0.426349 0.043277
0.503492 0.116210 0.451011
0.969474 0.236598 0.552812
0.692230 0.718572 0.877061
0.467194 0.403121 0.700879
0.528192 0.859866 0.665440
0.073486 0.999862 0.385004
0.688180 0.598050 0.990908
0.811495 0.863767 0.817621
0.325630 0.418099 0.361338
0.536747 0.542288 0.787686
0.580024 0.045781 0.903896
0.031035 0.015255 0.140494
0.583847 0.707485 0.859066
0.460908 0.174678 0.262187
0.161787 0.702870 0.122053
0.827227 0.776357 0.121915
0.212231 0.464537 0.719965
0.203139 0.276032 0.583731
0.020760 0.601662 0.001831
0.382098 0.138409 0.544119
0.169784 0.718433 0.589900
0.073680 0.749468 0.605154
0.214174 0.333315 0.312639
0.073240 0.794223 0.487317
0.335427 0.956010 0.190187
0.457480 0.783237 0.966544
0.579395 0.995468 0.431081
0.299360 0.198608 0.707114
0.883091 0.219368 0.308776
0.884921 0.601465 0.447185
0.429040 0.771249 0.165618
0.018940 0.844929 0.915086
0.624094 0.059103 0.248401
0.936733 0.132343 0.042624
0.424051 0.467770 0.998635
0.614238 0.925250 0.781872
0.580782 0.504645 0.777341
0.011864 0.804004 0.975948
0.718977 0.687095 0.195316
0.027753 0.572017 0.796781
0.474937 0.001057 0.568030
0.640555 0.019997 0.412960
0.555641 0.644091 0.472063
0.804043 0.580825 0.604407
0.846667 0.004875 0.072177
0.845302 0.619114 0.997427
0.627174 0.199896 0.502072
0.404515 0.211760 0.306076
0.380463 0.930737 0.993171
0.575779 0.958489 0.565187
0.372560 0.433427 0.566244
0.940590 0.073982 0.586241
0.353550 0.629623 0.230333
0.825613 0.433666 0.811157
0.430019 0.280333 0.816033
0.502196 0.125635 0.435146
0.499623 0.752809 0.635042
0.001695 0.157324 0.846802
0.307770 0.537787 0.777538
0.300941 0.113566 0.736028
0.866129 0.486126 0.169454
0.432373 0.426716 0.243436
0.018614 0.780266 0.873060
0.248947 0.605879 0.306726
0.060104 0.035898 0.587059
0.876137 0.538095 0.712694
0.311283 0.037718 0.465503
0.946325 0.039412 0.622827
0.793127 0.347183 0.160614
0.570665 0.648124 0.274180
0.306693 0.514253 0.760306
0.476147 0.946626 0.187022
0.719584 0.965241 0.967288
0.592644 0.214188 0.573167
0.899369 0.274292 0.609065
0.486428 0.150429 0.147160
0.199122 0.461712 0.184877
0.664625 0.408037 0.224290
0.287452 0.201164 0.571473
0.448066 0.771829 0.219597
0.722247 0.078522 0.733850
0.482553 0.554670 0.680476
0.669575 0.274253 0.645717
0.636864 0.866897 0.859904
0.210030 0.766266 0.134196
0.819096 0.252694 0.284625
0.966255 0.451816 0.746337
0.151133 0.116441 0.154373
0.375422 0.403893 0.355537
0.946895 0.851959 0.127366
0.166492 0.574206 0.205889
0.900342 0.056759 0.760558
0.580818 0.726335 0.034812
0.226534 0.363198 0.901708
0.086439 0.573229 0.667975
0.220635 0.392324 0.920669
0.505260 0.358580 0.372485
0.251597 0.509712 0.488926
0.405970 0.885135 0.892819
0.761508 0.832030 0.744778
0.888874 0.998522 0.318985
0.094763 0.898863 0.375744
0.855321 0.479681 0.102079
0.890132 0.706216 0.465277
0.791841 0.792654 0.038506
0.459815 0.013290 0.430830
0.380484 0.518550 0.789410
0.752969 0.770146 0.299123
0.241895 0.176117 0.184258
0.134714 0.937624 0.016288
0.879492 0.826498 0.014809
0.198477 0.921261 0.913673
0.574221 0.776582 0.393354
0.676300 0.666714 0.099569
0.141577 0.458555 0.892224
0.180083 0.918370 0.905513
0.610914 0.298854 0.424063
0.400324 0.051824 0.194209
0.699446 0.293719 0.370326
0.883704 0.428432 0.307950
0.899992 0.307925 0.134448
0.914801 0.506401 0.055709
0.828474 0.080622 0.832291
0.221828 0.756922 0.499005
0.321397 0.898499 0.957559
0.213621 0.078582 0.875930
0.119134 0.689496 0.174784
0.543197 0.089819 0.226607
0.737406 0.789266 0.520326
0.107732 0.672970 0.948758
0.415682 0.572962 0.256683
0.550131 0.487763 0.763084
0.605840 0.316237 0.843706
0.438131 0.538065 0.600628
0.937135 0.859462 0.499127
0.894695 0.073083 0.577709
0.770624 0.192217 0.267205
0.945408 0.735414 0.357024
0.172016 0.472820 0.146290
0.692342 0.580552 0.819260
0.641100 0.996235 0.392221
0.897783 0.546365 0.879984
0.660867 0.152205 0.196221
0.504574 0.590336 0.734286
0.105202 0.527471 0.593748
0.604329 0.422166 0.666830
0.182039 0.192790 0.859047
0.449243 0.138198 0.594461
0.806267 0.310214 0.067281
0.952557 0.002556 0.647833
0.771817 0.643656 0.644068
0.164038 0.541439 0.190433
0.044022 0.202306 0.342638
0.240244 0.706879 0.932974
0.974530 0.812082 0.460445
0.568277 0.416411 0.882611
0.235108 0.598449 0.075401
0.094155 0.047693 0.213599
0.688615 0.853960 0.523813
0.755896 0.806517 0.526369
0.403729 0.578334 0.170024
0.047796 0.742372 0.711463
0.238229 0.786394 0.913768
0.580868 0.026638 0.620648
0.513842 0.001167 0.432729
0.974287 0.569444 0.849140
0.856897 0.804552 0.447590
0.932298 0.898707 0.495282
0.145897 0.587322 0.349242
0.669710 0.343218 0.155759
0.196079 0.746946 0.734092
0.366103 0.794743 0.476464
0.077566 0.032972 0.262858
0.991334 0.613840 0.289496
0.611982 0.127681 0.290663
0.044711 0.101968 0.860107
0.893851 0.958865 0.664659
0.341441 0.891163 0.563366
0.836723 0.037060 0.150688
0.185965 0.706771 0.493905
0.341724 0.902850 0.240852
0.075816 0.268953 0.035595
0.552280 0.346518 0.068567
0.815138 0.337852 0.682407
0.104634 0.949834 0.810088
0.395297 0.994546 0.912056
0.255405 0.888397 0.870921
0.920064 0.229838 0.762084
0.483430 0.066561 0.799145
0.634118 0.252526 0.505915
0.128023 0.594250 0.408765
0.368875 0.670066 0.677717
0.404470 0.222346 0.024236
0.473037 0.037485 0.362088
0.155443 0.142119 0.311923
0.965531 0.537416 0.306468
0.877587 0.792820 0.194865
0.748507 0.712884 0.424703
0.510591 0.196314 0.491264
0.309736 0.830432 0.743791
0.815651 0.958455 0.338041
0.224416 0.327330 0.008107
0.902134 0.731800 0.230453
0.926369 0.204837 0.267937
0.288458 0.360280 0.410056
0.600380 0.325811 0.947472
0.906848 0.203398 0.740292
0.101714 0.951905 0.453177
0.526417 0.462496 0.649491
0.017682 0.772232 0.479923
0.761472 0.587884 0.438379
0.099513 0.812300 0.765709
0.107619 0.714433 0.497509
0.338072 0.640803 0.702346
0.606010 0.929260 0.062626
0.016066 0.529640 0.388437
0.963538 0.436489 0.591834
0.703830 0.538203 0.543739
0.157007 0.064620 0.006236
0.806498 0.082301 0.778468
0.286421 0.843773 0.366352
0.724799 0.943286 0.178651
0.490508 0.050906 0.893085
0.988017 0.388978 0.533887
0.690363 0.994988 0.463147
0.752989 0.011054 0.992788
0.141425 0.974591 0.429276
0.733259 0.678421 0.967479
0.276999 0.835428 0.032098
0.283234 0.641926 0.114400
0.061702 0.928347 0.958173
0.428054 0.653146 0.901460
0.606705 0.143654 0.952365
0.499790 0.131672 0.341343
0.033677 0.822035 0.336331
0.496824 0.575024 0.347385
0.489611 0.716449 0.321977
0.918888 0.449708 0.000398
0.886366 0.726707 0.835826
0.918465 0.009941 0.477752
0.032865 0.071643 0.406099
0.991038 0.499697 0.059245
0.892497 0.106401 0.202899
0.844863 0.606191 0.334571
0.186206 0.639868 0.156606
0.522537 0.136692 0.731629
0.869922 0.626303 0.448078
0.191899 0.545191 0.897786
0.192297 0.431557 0.624493
0.028123 0.350022 0.634434
0.505875 0.382887 0.706077
0.911973 0.373924 0.205773
0.971218 0.266422 0.312175
0.174117 0.111284 0.918366
0.508688 0.297491 0.558233
0.665294 0.820028 0.694925
0.396923 0.689950 0.321228
0.845001 0.881849 0.866419
0.742788 0.074146 0.297976
0.367281 0.102270 0.647998
0.001715 0.608144 0.030884
0.707792 0.520118 0.404809
0.913565 0.491336 0.671230
0.225740 0.665453 0.782515
0.144106 0.174141 0.080005
0.702339 0.839435 0.900033
0.397264 0.236358 0.589984
0.718492 0.081359 0.471833
0.584911 0.824147 0.545980
0.882886 0.191428 0.648249
0.530884 0.193142 0.256394
0.561768 0.900934 0.776511
0.966577 0.814499 0.267847
0.637807 0.040239 0.933300
0.420322 0.184345 0.107442
0.500327 0.886684 0.946877
0.400361 0.283949 0.183235
0.990345 0.002441 0.264594
0.462178 0.587352 0.088741
0.008158 0.470239 0.280169
0.656407 0.001123 0.473311
0.912801 0.562891 0.374245
0.689312 0.529467 0.188744
0.957159 0.167274 0.228983
0.890460 0.587596 0.413328
0.997901 0.087924 0.300013
0.944778 0.488284 0.583962
0.128013 0.478629 0.586403
0.392607 0.940807 0.173755
0.481348 0.948964 0.643993
0.761517 0.605371 0.645116
0.234828 0.518172 0.208007
0.609074 0.207484 0.737474
0.797818 0.164644 0.904748
0.026801 0.055103 0.492345
0.440130 0.053005 0.580268
0.740143 0.997783 0.068553
0.324104 0.125795 0.547182
0.910507 0.518402 0.487988
0.084262 0.999751 0.436953
0.728256 0.761268 0.042324
0.373372 0.996096 0.560496
0.581378 0.605170 0.767980
0.318852 0.402988 0.932624
0.223601 0.429789 0.987727
0.715945 0.869919 0.040732
0.296214 0.610062 0.038515
0.364767 0.934166 0.164310
0.911948 0.844673 0.682712
0.399936 0.928936 0.682463
0.836889 0.657191 0.443731
0.879213 0.030563 0.439827
0.439709 0.611941 0.044997
0.207689 0.930793 0.447984
0.140313 0.154394 0.877774
